data_referencia,torre,apartamento,consumo_m3,valor_conta
2024-05,A,23,5.71,34.98
2024-06,A,23,6.65,38.28
2024-07,A,23,4.19,29.66
2024-08,A,23,6.16,36.56
2024-09,A,23,4.7,31.45
2024-10,A,23,7.82,42.37
2024-11,A,23,8.15,43.53
2024-12,A,23,8.03,43.1
2022-01,A,24,20.57,104.28
2022-02,A,24,21.92,114.4
2022-03,A,24,23.71,127.83
2022-04,A,24,17.3,86.5
2022-05,A,24,21.0,107.5
2022-06,A,24,20.36,102.7
2022-07,A,24,22.02,115.15
2022-08,A,24,21.33,109.97
2022-09,A,24,16.54,82.7
2022-10,A,24,17.57,87.85
2022-11,A,24,17.29,86.45
2022-12,A,24,17.38,86.9
2023-01,A,24,18.66,93.3
2023-02,A,24,22.24,116.8
2023-03,A,24,22.06,115.45
2023-04,A,24,23.57,126.78
2023-05,A,24,20.54,104.05
2023-06,A,24,19.27,96.35
2023-07,A,24,28.85,166.38
2023-08,A,24,22.67,120.03
2023-09,A,24,17.24,86.2
2023-10,A,24,15.67,78.35
2023-11,A,24,22.58,119.35
2023-12,A,24,15.78,78.9
2024-01,A,24,17.5,87.5
2024-02,A,24,18.2,91.0
2024-03,A,24,19.36,96.8
2024-04,A,24,21.52,111.4
2024-05,A,24,15.72,78.6
2024-06,A,24,17.28,86.4
2024-07,A,24,20.06,100.45
2024-08,A,24,18.55,92.75
2024-09,A,24,19.36,96.8
2024-10,A,24,19.03,95.15
2024-11,A,24,22.27,117.03
2024-12,A,24,18.71,93.55
2022-01,A,25,12.7,63.5
2022-02,A,25,9.68,48.88
2022-03,A,25,12.28,61.4
2022-04,A,25,13.55,67.75
2022-05,A,25,12.85,64.25
2022-06,A,25,11.53,57.65
2022-07,A,25,17.28,86.4
2022-08,A,25,13.8,69.0
2022-09,A,25,9.48,48.18
2022-10,A,25,9.19,47.16
2022-11,A,25,13.39,66.95
2022-12,A,25,11.45,57.25
2023-01,A,25,13.32,66.6
2023-02,A,25,9.48,48.18
2023-03,A,25,11.01,55.05
2023-04,A,25,9.28,47.48
2023-05,A,25,13.83,69.15
2023-06,A,25,11.19,55.95
2023-07,A,25,18.02,90.1
2023-08,A,25,9.03,46.6
2023-09,A,25,12.76,63.8
2023-10,A,25,9.99,49.97
2023-11,A,25,11.22,56.1
2023-12,A,25,12.16,60.8
2024-01,A,25,14.74,73.7
2024-02,A,25,10.33,51.65
2024-03,A,25,9.76,49.16
2024-04,A,25,14.1,70.5
2024-05,A,25,10.09,50.45
2024-06,A,25,9.0,46.5
2024-07,A,25,15.93,79.65
2024-08,A,25,12.71,63.55
2024-09,A,25,8.94,46.29
2024-10,A,25,10.33,51.65
2024-11,A,25,9.93,49.75
2024-12,A,25,11.89,59.45
2022-01,A,26,48.39,312.93
2022-02,A,26,36.27,222.03
2022-03,A,26,34.06,205.45
2022-04,A,26,35.67,217.53
2022-05,A,26,35.05,212.87
2022-06,A,26,51.03,332.73
2022-07,A,26,57.11,378.32
2022-08,A,26,49.37,320.27
2022-09,A,26,51.79,338.42
2022-10,A,26,49.18,318.85
2022-11,A,26,52.22,341.65
2022-12,A,26,45.69,292.67
2023-01,A,26,42.87,271.52
2023-02,A,26,48.42,313.15
2023-03,A,26,32.16,191.2
2023-04,A,26,49.65,322.38
2023-05,A,26,51.76,338.2
2023-06,A,26,46.83,301.23
2023-07,A,26,47.52,306.4
2023-08,A,26,42.94,272.05
2023-09,A,26,56.89,376.68
2023-10,A,26,47.34,305.05
2023-11,A,26,47.58,306.85
2023-12,A,26,30.76,180.7
2024-01,A,26,34.41,208.07
2024-02,A,26,61.07,408.02
2024-03,A,26,41.68,262.6
2024-04,A,26,32.69,195.17
2024-05,A,26,35.37,215.27
2024-06,A,26,34.97,212.27
2024-07,A,26,42.72,270.4
2024-08,A,26,54.05,355.38
2024-09,A,26,43.72,277.9
2024-10,A,26,49.26,319.45
2024-11,A,26,46.83,301.23
2024-12,A,26,58.22,386.65
2022-01,A,27,8.46,44.61
2022-02,A,27,4.5,30.75
2022-03,A,27,3.87,28.55
2022-04,A,27,7.11,39.89
2022-05,A,27,5.23,33.3
2022-06,A,27,7.46,41.11
2022-07,A,27,7.79,42.27
2022-08,A,27,4.32,30.12
2022-09,A,27,4.23,29.8
2022-10,A,27,7.44,41.04
2022-11,A,27,4.99,32.47
2022-12,A,27,7.0,39.5
2023-01,A,27,8.59,45.06
2023-02,A,27,7.81,42.33
2023-03,A,27,7.46,41.11
2023-04,A,27,7.26,40.41
2023-05,A,27,6.17,36.59
2023-06,A,27,6.5,37.75
2023-07,A,27,4.74,31.59
2023-08,A,27,5.48,34.18
2023-09,A,27,8.86,46.01
2023-10,A,27,8.68,45.38
2023-11,A,27,4.84,31.94
2023-12,A,27,4.98,32.43
2024-01,A,27,7.73,42.05
2024-02,A,27,4.34,30.19
2024-03,A,27,5.53,34.36
2024-04,A,27,8.85,45.97
2024-05,A,27,8.25,43.88
2024-06,A,27,7.35,40.72
2024-07,A,27,8.09,43.31
2024-08,A,27,7.59,41.56
2024-09,A,27,5.76,35.16
2024-10,A,27,4.56,30.96
2024-11,A,27,5.54,34.39
2024-12,A,27,8.57,45.0
2022-01,A,28,9.95,49.82
2022-02,A,28,12.85,64.25
2022-03,A,28,12.4,62.0
2022-04,A,28,12.83,64.15
2022-05,A,28,11.81,59.05
2022-06,A,28,12.88,64.4
2022-07,A,28,12.33,61.65
2022-08,A,28,9.13,46.95
2022-09,A,28,9.87,49.54
2022-10,A,28,9.25,47.38
2022-11,A,28,13.42,67.1
2022-12,A,28,14.95,74.75
2023-01,A,28,9.68,48.88
2023-02,A,28,9.35,47.73
2023-03,A,28,11.96,59.8
2023-04,A,28,10.33,51.65
2023-05,A,28,14.86,74.3
2023-06,A,28,13.39,66.95
2023-07,A,28,13.33,66.65
2023-08,A,28,10.56,52.8
2023-09,A,28,10.28,51.4
2023-10,A,28,9.8,49.3
2023-11,A,28,9.74,49.09
2023-12,A,28,11.09,55.45
2024-01,A,28,11.78,58.9
2024-02,A,28,11.66,58.3
2024-03,A,28,9.75,49.12
2024-04,A,28,14.88,74.4
2024-05,A,28,12.34,61.7
2024-06,A,28,9.58,48.53
2024-07,A,28,15.6,78.0
2024-08,A,28,11.13,55.65
2024-09,A,28,12.57,62.85
2024-10,A,28,10.33,51.65
2024-11,A,28,10.74,53.7
2024-12,A,28,13.51,67.55
2022-01,A,29,11.46,57.3
2022-02,A,29,8.86,46.01
2022-03,A,29,12.78,63.9
2022-04,A,29,12.14,60.7
2022-05,A,29,13.15,65.75
2022-06,A,29,12.18,60.9
2022-07,A,29,12.88,64.4
2022-08,A,29,11.54,57.7
2022-09,A,29,9.42,47.97
2022-10,A,29,11.23,56.15
2022-11,A,29,11.86,59.3
2022-12,A,29,14.59,72.95
2023-01,A,29,11.07,55.35
2023-02,A,29,10.54,52.7
2023-03,A,29,10.88,54.4
2023-04,A,29,14.83,74.15
2023-05,A,29,14.22,71.1
2023-06,A,29,10.03,50.15
2023-07,A,29,17.63,88.15
2023-08,A,29,13.71,68.55
2023-09,A,29,10.01,50.05
2023-10,A,29,13.39,66.95
2023-11,A,29,9.55,48.43
2023-12,A,29,11.22,56.1
2024-01,A,29,13.66,68.3
2024-02,A,29,10.86,54.3
2024-03,A,29,10.67,53.35
2024-04,A,29,8.9,46.15
2024-05,A,29,15.05,75.25
2024-06,A,29,9.61,48.63
2024-07,A,29,16.03,80.15
2024-08,A,29,13.51,67.55
2024-09,A,29,12.05,60.25
2024-10,A,29,9.43,48.0
2024-11,A,29,9.28,47.48
2024-12,A,29,12.76,63.8
2022-01,A,30,7.44,41.04
2022-02,A,30,5.32,33.62
2022-03,A,30,7.91,42.69
2022-04,A,30,7.33,40.66
2022-05,A,30,5.29,33.52
2022-06,A,30,7.77,42.2
2022-07,A,30,7.73,42.05
2022-08,A,30,5.8,35.3
2022-09,A,30,6.84,38.94
2022-10,A,30,5.72,35.02
2022-11,A,30,9.01,46.53
2022-12,A,30,7.7,41.95
2023-01,A,30,5.81,35.33
2023-02,A,30,5.15,33.03
2023-03,A,30,4.62,31.17
2023-04,A,30,6.35,37.22
2023-05,A,30,5.96,35.86
2023-06,A,30,8.91,46.19
2023-07,A,30,5.68,34.88
2023-08,A,30,4.96,32.36
2023-09,A,30,5.93,35.75
2023-10,A,30,7.19,40.17
2023-11,A,30,6.72,38.52
2023-12,A,30,7.2,40.2
2024-01,A,30,7.79,42.27
2024-02,A,30,9.12,46.92
2024-03,A,30,6.34,37.19
2024-04,A,30,4.73,31.55
2024-05,A,30,7.28,40.48
2024-06,A,30,6.04,36.14
2024-07,A,30,4.7,31.45
2024-08,A,30,5.6,34.6
2024-09,A,30,8.51,44.78
2024-10,A,30,5.06,32.71
2024-11,A,30,8.21,43.73
2024-12,A,30,7.06,39.71
2022-01,A,31,13.92,69.6
2022-02,A,31,11.32,56.6
2022-03,A,31,11.39,56.95
2022-04,A,31,9.86,49.51
2022-05,A,31,11.05,55.25
2022-06,A,31,10.31,51.55
2022-07,A,31,17.31,86.55
2022-08,A,31,11.98,59.9
2022-09,A,31,12.92,64.6
2022-10,A,31,15.69,78.45
2022-11,A,31,10.41,52.05
2022-12,A,31,12.94,64.7
2023-01,A,31,11.86,59.3
2023-02,A,31,12.97,64.85
2023-03,A,31,9.9,49.65
2023-04,A,31,9.62,48.67
2023-05,A,31,13.29,66.45
2023-06,A,31,11.24,56.2
2023-07,A,31,12.81,64.05
2023-08,A,31,9.58,48.53
2023-09,A,31,10.27,51.35
2023-10,A,31,14.01,70.05
2023-11,A,31,10.47,52.35
2023-12,A,31,9.18,47.13
2024-01,A,31,11.62,58.1
2024-02,A,31,14.62,73.1
2024-03,A,31,14.81,74.05
2024-04,A,31,13.42,67.1
2024-05,A,31,9.65,48.77
2024-06,A,31,12.81,64.05
2024-07,A,31,18.62,93.1
2024-08,A,31,8.89,46.12
2024-09,A,31,10.27,51.35
2024-10,A,31,12.08,60.4
2024-11,A,31,11.42,57.1
2024-12,A,31,9.62,48.67
2022-01,A,32,4.3,30.05
2022-02,A,32,4.3,30.05
2022-03,A,32,6.99,39.47
2022-04,A,32,4.99,32.47
2022-05,A,32,7.5,41.25
2022-06,A,32,6.49,37.72
2022-07,A,32,4.31,30.09
2022-08,A,32,7.96,42.86
2022-09,A,32,8.2,43.7
2022-10,A,32,8.24,43.84
2022-11,A,32,4.73,31.55
2022-12,A,32,4.36,30.26
2023-01,A,32,7.75,42.12
2023-02,A,32,9.01,46.53
2023-03,A,32,8.57,45.0
2023-04,A,32,6.83,38.91
2023-05,A,32,4.79,31.77
2023-06,A,32,6.22,36.77
2023-07,A,32,4.68,31.38
2023-08,A,32,7.19,40.17
2023-09,A,32,6.63,38.2
2023-10,A,32,4.03,29.11
2023-11,A,32,7.7,41.95
2023-12,A,32,8.34,44.19
2024-01,A,32,5.67,34.84
2024-02,A,32,8.69,45.41
2024-03,A,32,4.74,31.59
2024-04,A,32,8.75,45.62
2024-05,A,32,4.33,30.16
2024-06,A,32,7.18,40.13
2024-07,A,32,6.22,36.77
2024-08,A,32,3.96,28.86
2024-09,A,32,5.45,34.08
2024-10,A,32,7.5,41.25
2024-11,A,32,6.83,38.91
2024-12,A,32,4.43,30.5
2022-01,A,33,13.68,68.4
2022-02,A,33,12.42,62.1
2022-03,A,33,9.34,47.69
2022-04,A,33,11.6,58.0
2022-05,A,33,11.77,58.85
2022-06,A,33,12.02,60.1
2022-07,A,33,11.68,58.4
2022-08,A,33,11.66,58.3
2022-09,A,33,9.16,47.06
2022-10,A,33,9.78,49.23
2022-11,A,33,10.86,54.3
2022-12,A,33,10.61,53.05
2023-01,A,33,12.59,62.95
2023-02,A,33,14.01,70.05
2023-03,A,33,11.75,58.75
2023-04,A,33,14.08,70.4
2023-05,A,33,10.58,52.9
2023-06,A,33,14.16,70.8
2023-07,A,33,14.15,70.75
2023-08,A,33,12.48,62.4
2023-09,A,33,13.55,67.75
2023-10,A,33,8.99,46.47
2023-11,A,33,14.15,70.75
2023-12,A,33,13.58,67.9
2024-01,A,33,15.7,78.5
2024-02,A,33,9.4,47.9
2024-03,A,33,9.95,49.82
2024-04,A,33,9.53,48.35
2024-05,A,33,11.21,56.05
2024-06,A,33,15.16,75.8
2024-07,A,33,13.71,68.55
2024-08,A,33,14.18,70.9
2024-09,A,33,11.12,55.6
2024-10,A,33,14.66,73.3
2024-11,A,33,11.9,59.5
2024-12,A,33,10.64,53.2
2022-01,A,34,14.83,74.15
2022-02,A,34,12.09,60.45
2022-03,A,34,12.47,62.35
2022-04,A,34,12.1,60.5
2022-05,A,34,14.84,74.2
2022-06,A,34,13.34,66.7
2022-07,A,34,12.93,64.65
2022-08,A,34,11.57,57.85
2022-09,A,34,10.35,51.75
2022-10,A,34,12.41,62.05
2022-11,A,34,10.3,51.5
2022-12,A,34,9.37,47.79
2023-01,A,34,11.69,58.45
2023-02,A,34,14.77,73.85
2023-03,A,34,14.39,71.95
2023-04,A,34,12.21,61.05
2023-05,A,34,10.33,51.65
2023-06,A,34,9.47,48.15
2023-07,A,34,14.24,71.2
2023-08,A,34,9.2,47.2
2023-09,A,34,9.5,48.25
2023-10,A,34,12.57,62.85
2023-11,A,34,11.57,57.85
2023-12,A,34,10.73,53.65
2024-01,A,34,11.09,55.45
2024-02,A,34,15.1,75.5
2024-03,A,34,12.58,62.9
2024-04,A,34,13.85,69.25
2024-05,A,34,10.84,54.2
2024-06,A,34,14.35,71.75
2024-07,A,34,15.32,76.6
2024-08,A,34,9.56,48.46
2024-09,A,34,14.41,72.05
2024-10,A,34,10.54,52.7
2024-11,A,34,10.05,50.25
2024-12,A,34,13.02,65.1
2022-01,A,35,13.15,65.75
2022-02,A,35,13.25,66.25
2022-03,A,35,11.78,58.9
2022-04,A,35,10.77,53.85
2022-05,A,35,10.64,53.2
2022-06,A,35,10.55,52.75
2022-07,A,35,17.52,87.6
2022-08,A,35,12.2,61.0
2022-09,A,35,11.69,58.45
2022-10,A,35,13.6,68.0
2022-11,A,35,15.27,76.35
2022-12,A,35,13.07,65.35
2023-01,A,35,12.26,61.3
2023-02,A,35,13.51,67.55
2023-03,A,35,12.74,63.7
2023-04,A,35,11.96,59.8
2023-05,A,35,11.8,59.0
2023-06,A,35,10.69,53.45
2023-07,A,35,13.08,65.4
2023-08,A,35,8.76,45.66
2023-09,A,35,9.21,47.23
2023-10,A,35,15.21,76.05
2023-11,A,35,14.01,70.05
2023-12,A,35,14.01,70.05
2024-01,A,35,12.44,62.2
2024-02,A,35,14.51,72.55
2024-03,A,35,12.04,60.2
2024-04,A,35,9.31,47.59
2024-05,A,35,10.09,50.45
2024-06,A,35,14.26,71.3
2024-07,A,35,13.7,68.5
2024-08,A,35,8.79,45.77
2024-09,A,35,8.83,45.91
2024-10,A,35,15.1,75.5
2024-11,A,35,13.84,69.2
2024-12,A,35,12.05,60.25
2022-01,A,36,9.26,47.41
2022-02,A,36,10.94,54.7
2022-03,A,36,9.93,49.75
2022-04,A,36,13.19,65.95
2022-05,A,36,13.17,65.85
2022-06,A,36,10.47,52.35
2022-07,A,36,13.95,69.75
2022-08,A,36,13.42,67.1
2022-09,A,36,11.38,56.9
2022-10,A,36,12.18,60.9
2022-11,A,36,10.17,50.85
2022-12,A,36,14.46,72.3
2023-01,A,36,9.27,47.45
2023-02,A,36,11.69,58.45
2023-03,A,36,13.62,68.1
2023-04,A,36,10.83,54.15
2023-05,A,36,10.75,53.75
2023-06,A,36,8.96,46.36
2023-07,A,36,13.24,66.2
2023-08,A,36,10.36,51.8
2023-09,A,36,11.83,59.15
2023-10,A,36,11.52,57.6
2023-11,A,36,14.07,70.35
2023-12,A,36,13.88,69.4
2024-01,A,36,11.35,56.75
2024-02,A,36,11.78,58.9
2024-03,A,36,8.7,45.45
2024-04,A,36,14.84,74.2
2024-05,A,36,14.9,74.5
2024-06,A,36,9.18,47.13
2024-07,A,36,18.65,93.25
2024-08,A,36,11.4,57.0
2024-09,A,36,9.84,49.44
2024-10,A,36,11.98,59.9
2024-11,A,36,11.19,55.95
2024-12,A,36,9.39,47.87
2022-01,A,37,12.0,60.0
2022-02,A,37,12.59,62.95
2022-03,A,37,14.37,71.85
2022-04,A,37,10.44,52.2
2022-05,A,37,12.25,61.25
2022-06,A,37,11.85,59.25
2022-07,A,37,15.77,78.85
2022-08,A,37,9.7,48.95
2022-09,A,37,12.18,60.9
2022-10,A,37,11.61,58.05
2022-11,A,37,9.82,49.37
2022-12,A,37,14.68,73.4
2023-01,A,37,8.65,45.28
2023-02,A,37,9.31,47.59
2023-03,A,37,13.76,68.8
2023-04,A,37,11.45,57.25
2023-05,A,37,13.19,65.95
2023-06,A,37,9.34,47.69
2023-07,A,37,18.46,92.3
2023-08,A,37,14.0,70.0
2023-09,A,37,12.71,63.55
2023-10,A,37,10.34,51.7
2023-11,A,37,11.13,55.65
2023-12,A,37,14.03,70.15
2024-01,A,37,13.22,66.1
2024-02,A,37,10.72,53.6
2024-03,A,37,15.47,77.35
2024-04,A,37,12.71,63.55
2024-05,A,37,11.83,59.15
2024-06,A,37,11.84,59.2
2024-07,A,37,14.28,71.4
2024-08,A,37,11.26,56.3
2024-09,A,37,13.32,66.6
2024-10,A,37,11.72,58.6
2024-11,A,37,9.65,48.77
2024-12,A,37,13.66,68.3
2022-01,A,38,18.25,91.25
2022-02,A,38,20.5,103.75
2022-03,A,38,20.86,106.45
2022-04,A,38,24.0,130.0
2022-05,A,38,20.84,106.3
2022-06,A,38,17.03,85.15
2022-07,A,38,26.84,151.3
2022-08,A,38,22.37,117.78
2022-09,A,38,24.8,136.0
2022-10,A,38,16.85,84.25
2022-11,A,38,19.69,98.45
2022-12,A,38,15.52,77.6
2023-01,A,38,22.38,117.85
2023-02,A,38,14.81,74.05
2023-03,A,38,16.28,81.4
2023-04,A,38,15.19,75.95
2023-05,A,38,19.15,95.75
2023-06,A,38,25.5,141.25
2023-07,A,38,19.34,96.7
2023-08,A,38,15.35,76.75
2023-09,A,38,18.27,91.35
2023-10,A,38,19.56,97.8
2023-11,A,38,19.43,97.15
2023-12,A,38,16.58,82.9
2024-01,A,38,17.38,86.9
2024-02,A,38,23.74,128.05
2024-03,A,38,16.18,80.9
2024-04,A,38,25.13,138.47
2024-05,A,38,16.8,84.0
2024-06,A,38,21.43,110.72
2024-07,A,38,26.98,152.35
2024-08,A,38,17.44,87.2
2024-09,A,38,17.89,89.45
2024-10,A,38,20.39,102.93
2024-11,A,38,23.35,125.13
2024-12,A,38,19.07,95.35
2022-01,A,39,5.0,32.5
2022-02,A,39,8.9,46.15
2022-03,A,39,5.27,33.45
2022-04,A,39,7.16,40.06
2022-05,A,39,5.18,33.13
2022-06,A,39,6.09,36.31
2022-07,A,39,5.92,35.72
2022-08,A,39,6.9,39.15
2022-09,A,39,7.49,41.22
2022-10,A,39,7.58,41.53
2022-11,A,39,5.35,33.72
2022-12,A,39,5.52,34.32
2023-01,A,39,6.29,37.02
2023-02,A,39,5.52,34.32
2023-03,A,39,8.75,45.62
2023-04,A,39,6.16,36.56
2023-05,A,39,6.96,39.36
2023-06,A,39,8.14,43.49
2023-07,A,39,7.28,40.48
2023-08,A,39,6.64,38.24
2023-09,A,39,5.0,32.5
2023-10,A,39,4.39,30.36
2023-11,A,39,4.97,32.39
2023-12,A,39,5.52,34.32
2024-01,A,39,7.06,39.71
2024-02,A,39,7.87,42.55
2024-03,A,39,4.71,31.48
2024-04,A,39,4.37,30.3
2024-05,A,39,5.47,34.14
2024-06,A,39,6.12,36.42
2024-07,A,39,7.09,39.81
2024-08,A,39,4.74,31.59
2024-09,A,39,8.52,44.82
2024-10,A,39,7.48,41.18
2024-11,A,39,4.96,32.36
2024-12,A,39,4.82,31.87
2022-01,A,40,12.41,62.05
2022-02,A,40,9.69,48.91
2022-03,A,40,13.06,65.3
2022-04,A,40,13.04,65.2
2022-05,A,40,12.17,60.85
2022-06,A,40,9.98,49.93
2022-07,A,40,12.36,61.8
2022-08,A,40,11.71,58.55
2022-09,A,40,14.94,74.7
2022-10,A,40,14.7,73.5
2022-11,A,40,10.16,50.8
2022-12,A,40,11.66,58.3
2023-01,A,40,12.42,62.1
2023-02,A,40,10.1,50.5
2023-03,A,40,12.22,61.1
2023-04,A,40,11.48,57.4
2023-05,A,40,11.04,55.2
2023-06,A,40,14.13,70.65
2023-07,A,40,17.25,86.25
2023-08,A,40,9.91,49.69
2023-09,A,40,13.89,69.45
2023-10,A,40,11.93,59.65
2023-11,A,40,13.68,68.4
2023-12,A,40,10.93,54.65
2024-01,A,40,12.68,63.4
2024-02,A,40,10.88,54.4
2024-03,A,40,11.56,57.8
2024-04,A,40,11.79,58.95
2024-05,A,40,10.27,51.35
2024-06,A,40,11.86,59.3
2024-07,A,40,13.77,68.85
2024-08,A,40,9.37,47.79
2024-09,A,40,10.03,50.15
2024-10,A,40,14.21,71.05
2024-11,A,40,11.14,55.7
2024-12,A,40,9.98,49.93
2022-01,A,41,11.71,58.55
2022-02,A,41,11.97,59.85
2022-03,A,41,11.62,58.1
2022-04,A,41,11.32,56.6
2022-05,A,41,14.67,73.35
2022-06,A,41,11.48,57.4
2022-07,A,41,15.4,77.0
2022-08,A,41,12.8,64.0
2022-09,A,41,11.62,58.1
2022-10,A,41,12.98,64.9
2022-11,A,41,12.08,60.4
2022-12,A,41,8.82,45.87
2023-01,A,41,14.88,74.4
2023-02,A,41,11.52,57.6
2023-03,A,41,11.64,58.2
2023-04,A,41,10.91,54.55
2023-05,A,41,10.0,50.0
2023-06,A,41,10.85,54.25
2023-07,A,41,12.04,60.2
2023-08,A,41,12.48,62.4
2023-09,A,41,12.83,64.15
2023-10,A,41,10.94,54.7
2023-11,A,41,9.41,47.94
2023-12,A,41,10.21,51.05
2024-01,A,41,12.66,63.3
2024-02,A,41,10.66,53.3
2024-03,A,41,12.97,64.85
2024-04,A,41,10.36,51.8
2024-05,A,41,13.11,65.55
2024-06,A,41,14.03,70.15
2024-07,A,41,16.0,80.0
2024-08,A,41,12.77,63.85
2024-09,A,41,10.77,53.85
2024-10,A,41,14.61,73.05
2024-11,A,41,14.84,74.2
2024-12,A,41,11.89,59.45
2022-01,A,42,10.24,51.2
2022-02,A,42,12.32,61.6
2022-03,A,42,10.41,52.05
2022-04,A,42,11.12,55.6
2022-05,A,42,12.44,62.2
2022-06,A,42,9.28,47.48
2022-07,A,42,14.02,70.1
2022-08,A,42,13.54,67.7
2022-09,A,42,13.44,67.2
2022-10,A,42,12.75,63.75
2022-11,A,42,10.19,50.95
2022-12,A,42,8.97,46.4
2023-01,A,42,14.58,72.9
2023-02,A,42,12.21,61.05
2023-03,A,42,11.05,55.25
2023-04,A,42,13.8,69.0
2023-05,A,42,13.25,66.25
2023-06,A,42,10.5,52.5
2023-07,A,42,17.06,85.3
2023-08,A,42,13.43,67.15
2023-09,A,42,13.99,69.95
2023-10,A,42,10.57,52.85
2023-11,A,42,10.48,52.4
2023-12,A,42,12.8,64.0
2024-01,A,42,10.73,53.65
2024-02,A,42,14.16,70.8
2024-03,A,42,10.26,51.3
2024-04,A,42,9.04,46.64
2024-05,A,42,9.2,47.2
2024-06,A,42,11.76,58.8
2024-07,A,42,11.32,56.6
2024-08,A,42,13.14,65.7
2024-09,A,42,15.13,75.65
2024-10,A,42,13.14,65.7
2024-11,A,42,15.28,76.4
2024-12,A,42,9.54,48.39
2022-01,A,43,8.0,43.0
2022-02,A,43,4.17,29.59
2022-03,A,43,6.69,38.42
2022-04,A,43,4.55,30.92
2022-05,A,43,5.61,34.64
2022-06,A,43,4.81,31.83
2022-07,A,43,5.26,33.41
2022-08,A,43,4.43,30.5
2022-09,A,43,8.87,46.05
2022-10,A,43,6.57,38.0
2022-11,A,43,6.41,37.44
2022-12,A,43,4.01,29.04
2023-01,A,43,7.68,41.88
2023-02,A,43,5.18,33.13
2023-03,A,43,4.99,32.47
2023-04,A,43,7.54,41.39
2023-05,A,43,7.22,40.27
2023-06,A,43,6.96,39.36
2023-07,A,43,7.79,42.27
2023-08,A,43,6.66,38.31
2023-09,A,43,7.76,42.16
2023-10,A,43,4.25,29.88
2023-11,A,43,6.5,37.75
2023-12,A,43,5.64,34.74
2024-01,A,43,6.12,36.42
2024-02,A,43,7.31,40.58
2024-03,A,43,5.54,34.39
2024-04,A,43,4.89,32.11
2024-05,A,43,5.12,32.92
2024-06,A,43,5.58,34.53
2024-07,A,43,6.83,38.91
2024-08,A,43,7.23,40.3
2024-09,A,43,5.94,35.79
2024-10,A,43,7.09,39.81
2024-11,A,43,5.99,35.97
2024-12,A,43,4.8,31.8
2022-01,A,44,18.84,94.2
2022-02,A,44,16.49,82.45
2022-03,A,44,23.42,125.65
2022-04,A,44,18.09,90.45
2022-05,A,44,23.5,126.25
2022-06,A,44,15.43,77.15
2022-07,A,44,21.88,114.1
2022-08,A,44,21.1,108.25
2022-09,A,44,18.69,93.45
2022-10,A,44,16.69,83.45
2022-11,A,44,18.12,90.6
2022-12,A,44,15.68,78.4
2023-01,A,44,18.6,93.0
2023-02,A,44,18.36,91.8
2023-03,A,44,21.01,107.58
2023-04,A,44,18.04,90.2
2023-05,A,44,22.01,115.08
2023-06,A,44,16.51,82.55
2023-07,A,44,21.73,112.98
2023-08,A,44,20.11,100.82
2023-09,A,44,20.62,104.65
2023-10,A,44,16.95,84.75
2023-11,A,44,18.12,90.6
2023-12,A,44,19.27,96.35
2024-01,A,44,22.76,120.7
2024-02,A,44,16.83,84.15
2024-03,A,44,24.19,131.43
2024-04,A,44,21.6,112.0
2024-05,A,44,18.06,90.3
2024-06,A,44,16.91,84.55
2024-07,A,44,25.73,142.97
2024-08,A,44,22.8,121.0
2024-09,A,44,16.22,81.1
2024-10,A,44,18.36,91.8
2024-11,A,44,20.41,103.08
2024-12,A,44,18.61,93.05
2022-01,A,45,8.56,44.96
2022-02,A,45,6.23,36.8
2022-03,A,45,5.05,32.67
2022-04,A,45,4.7,31.45
2022-05,A,45,8.23,43.8
2022-06,A,45,6.37,37.3
2022-07,A,45,7.17,40.09
2022-08,A,45,4.67,31.34
2022-09,A,45,7.72,42.02
2022-10,A,45,5.87,35.55
2022-11,A,45,7.99,42.97
2022-12,A,45,5.18,33.13
2023-01,A,45,8.35,44.22
2023-02,A,45,7.1,39.85
2023-03,A,45,8.58,45.03
2023-04,A,45,6.51,37.78
2023-05,A,45,7.38,40.83
2023-06,A,45,7.18,40.13
2023-07,A,45,8.88,46.08
2023-08,A,45,7.26,40.41
2023-09,A,45,5.95,35.83
2023-10,A,45,7.84,42.44
2023-11,A,45,5.07,32.75
2023-12,A,45,7.72,42.02
2024-01,A,45,8.6,45.1
2024-02,A,45,7.75,42.12
2024-03,A,45,6.72,38.52
2024-04,A,45,8.45,44.57
2024-05,A,45,8.59,45.06
2024-06,A,45,7.68,41.88
2024-07,A,45,8.88,46.08
2024-08,A,45,8.05,43.18
2024-09,A,45,4.47,30.64
2024-10,A,45,7.85,42.47
2024-11,A,45,4.93,32.25
2024-12,A,45,4.93,32.25
2022-01,A,46,13.97,69.85
2022-02,A,46,10.97,54.85
2022-03,A,46,9.65,48.77
2022-04,A,46,12.36,61.8
2022-05,A,46,9.49,48.22
2022-06,A,46,14.72,73.6
2022-07,A,46,19.35,96.75
2022-08,A,46,12.28,61.4
2022-09,A,46,9.87,49.54
2022-10,A,46,13.51,67.55
2022-11,A,46,13.67,68.35
2022-12,A,46,11.95,59.75
2023-01,A,46,10.54,52.7
2023-02,A,46,9.87,49.54
2023-03,A,46,12.35,61.75
2023-04,A,46,11.98,59.9
2023-05,A,46,14.4,72.0
2023-06,A,46,9.48,48.18
2023-07,A,46,18.34,91.7
2023-08,A,46,9.81,49.34
2023-09,A,46,10.22,51.1
